net_worth,cash,shares_held,profit,Drawdown,Volatility
9686.180221557615,685.280029296875,45,-212.95983886719114,0.040975083480135725,0.010269014168454566
9760.429946899414,483.6100311279297,46,74.2497253417987,0.033623647205074284,0.011439245315932395
9844.61003112793,280.1100311279297,47,84.18008422851562,0.025289009979327395,0.011693257954400798
9963.050231933592,74.09002685546878,48,118.44020080566224,0.013562292006700153,0.011941731867951094
9946.729675292969,74.09002685546878,48,-16.32055664062318,0.015178183938485253,0.0123549423956777
9924.170349121094,74.09002685546878,48,-22.559326171875,0.01741177400225218,0.01234758030207028
10029.28973388672,74.09002685546878,48,105.11938476562682,0.007003944817419671,0.012327773264911664
9958.729675292969,74.09002685546878,48,-70.56005859375182,0.013990068630386251,0.01238339467570221
9859.849792480469,74.09002685546878,48,-98.8798828125,0.023780127166433462,0.012271347524082942
9723.050231933592,74.09002685546878,48,-136.79956054687682,0.03732459816868016,0.012060965583287335
9739.370056152346,74.09002685546878,48,16.319824218753638,0.035708778753697996,0.011424000439415882
9617.450378417969,74.09002685546878,48,-121.91967773437682,0.04777999837659049,0.011414681341433917
9388.490173339844,74.09002685546878,48,-228.960205078125,0.0704492587598244,0.011635724536183046
9286.249938964844,74.09002685546878,48,-102.240234375,0.08057202439020499,0.012631592041326826
9295.370056152346,74.09002685546878,48,9.120117187501819,0.07966904515336101,0.012687815208777226
9369.770202636715,74.09002685546878,48,74.40014648436954,0.07230271573978705,0.012129449601990064
9137.930114746094,74.09002685546878,48,-231.84008789062136,0.09525711219427581,0.012253390104593833
9286.729675292969,74.09002685546878,48,148.799560546875,0.08052452588393028,0.01286632348504813
9088.969909667965,74.09002685546878,48,-197.75976562500364,0.10010464295602506,0.013017422646762096
9100.969909667965,74.09002685546878,48,12.0,0.09891652764792606,0.013385356912247294
8985.28973388672,74.09002685546878,48,-115.68017578124454,0.11036997662203271,0.01260363080928008
9035.210144042969,74.09002685546878,48,49.92041015624818,0.1054273763309311,0.01246963335575832
9219.050231933592,74.09002685546878,48,183.84008789062318,0.08722544110883819,0.01228726763770924
9080.809997558594,74.09002685546878,48,-138.24023437499818,0.1009125526635156,0.013025830268421959
9203.689880371094,74.09002685546878,48,122.8798828125,0.08874626351127039,0.013253661152631246
9104.330261230469,74.09002685546878,48,-99.359619140625,0.09858382055359231,0.013905061377576276
9151.370056152346,74.09002685546878,48,47.03979492187682,0.09392642885054903,0.013524404646197117
9372.650085449219,74.09002685546878,48,221.28002929687318,0.07201757966853149,0.013713494144115728
9369.28973388672,74.09002685546878,48,-3.360351562498181,0.0723502867628647,0.015126484041208059
9201.770202636715,74.09002685546878,48,-167.51953125000546,0.08893633005317307,0.01487669163450206
9256.490173339844,74.09002685546878,48,54.71997070312864,0.0835185271489134,0.015296833977159177
